26/8/2016	1.3524
25/8/2016	1.353
24/8/2016	1.3535
23/8/2016	1.3497
22/8/2016	1.3523
19/8/2016	1.346
18/8/2016	1.3416
17/8/2016	1.345
16/8/2016	1.3383
15/8/2016	1.3441
12/8/2016	1.3461
11/8/2016	1.3433
10/8/2016	1.3394
9/8/2016	1.3471
8/8/2016	1.348
5/8/2016	1.3411
4/8/2016	1.3427
3/8/2016	1.3419
2/8/2016	1.3405
1/8/2016	1.3405
29/7/2016	1.3505
28/7/2016	1.3507
27/7/2016	1.3582
26/7/2016	1.3576
25/7/2016	1.3602
22/7/2016	1.3567
21/7/2016	1.3558
20/7/2016	1.3582
19/7/2016	1.3522
18/7/2016	1.3485
15/7/2016	1.3443
14/7/2016	1.3456
13/7/2016	1.3458
12/7/2016	1.3469
11/7/2016	1.3486
8/7/2016	1.3472
7/7/2016	1.3483
6/7/2016	1.3527
5/7/2016	1.3488
4/7/2016	1.3461
1/7/2016	1.3447
30/6/2016	1.3454
29/6/2016	1.348
28/6/2016	1.3542
27/6/2016	1.3601
24/6/2016	1.3551
23/6/2016	1.3374
22/6/2016	1.3403
21/6/2016	1.3415
20/6/2016	1.344
17/6/2016	1.3498
16/6/2016	1.352
15/6/2016	1.3548
14/6/2016	1.3563
13/6/2016	1.3561
10/6/2016	1.3552
9/6/2016	1.353
8/6/2016	1.3514
7/6/2016	1.3527
6/6/2016	1.3605
3/6/2016	1.377
2/6/2016	1.3759
1/6/2016	1.3768
31/5/2016	1.3788
30/5/2016	1.3811
27/5/2016	1.3746
26/5/2016	1.3756
25/5/2016	1.3792
24/5/2016	1.3832
23/5/2016	1.3806
20/5/2016	1.3824
19/5/2016	1.3801
18/5/2016	1.3767
17/5/2016	1.3693
16/5/2016	1.3695
13/5/2016	1.3707
12/5/2016	1.3704
11/5/2016	1.3686
10/5/2016	1.371
9/5/2016	1.3653
6/5/2016	1.3588
5/5/2016	1.3601
4/5/2016	1.3583
3/5/2016	1.3454
2/5/2016	1.3424
29/4/2016	1.3423
28/4/2016	1.3448
27/4/2016	1.3486
26/4/2016	1.3527
25/4/2016	1.3528
22/4/2016	1.3493
21/4/2016	1.3459
20/4/2016	1.3393
19/4/2016	1.3428
18/4/2016	1.3557
15/4/2016	1.3587
14/4/2016	1.3627
13/4/2016	1.3501
12/4/2016	1.3455
11/4/2016	1.3457
8/4/2016	1.3503
7/4/2016	1.3506
6/4/2016	1.3563
5/4/2016	1.3577
4/4/2016	1.3529
1/4/2016	1.3475
31/3/2016	1.3462
30/3/2016	1.3527
29/3/2016	1.3677
28/3/2016	1.3696
25/3/2016	1.37
24/3/2016	1.3694
23/3/2016	1.3647
22/3/2016	1.3604
21/3/2016	1.357
18/3/2016	1.3567
17/3/2016	1.3554
16/3/2016	1.3809
15/3/2016	1.3811
14/3/2016	1.3749
11/3/2016	1.3774
10/3/2016	1.3819
9/3/2016	1.382
8/3/2016	1.3856
7/3/2016	1.3824
4/3/2016	1.3824
3/3/2016	1.3924
2/3/2016	1.4039
1/3/2016	1.4011
29/2/2016	1.4058
26/2/2016	1.4011
25/2/2016	1.4037
24/2/2016	1.4075
23/2/2016	1.4063
22/2/2016	1.4021
19/2/2016	1.4071
18/2/2016	1.4014
17/2/2016	1.4077
16/2/2016	1.4005
15/2/2016	1.3981
12/2/2016	1.3941
11/2/2016	1.39
10/2/2016	1.3938
9/2/2016	1.4022
8/2/2016	1.4067
5/2/2016	1.3967
4/2/2016	1.4034
3/2/2016	1.4307
2/2/2016	1.4266
1/2/2016	1.424
29/1/2016	1.4228
28/1/2016	1.4265
27/1/2016	1.4283
26/1/2016	1.4291
25/1/2016	1.4294
22/1/2016	1.4274
21/1/2016	1.4393
20/1/2016	1.4382
19/1/2016	1.4341
18/1/2016	1.4391
15/1/2016	1.4408
14/1/2016	1.4406
13/1/2016	1.4338
12/1/2016	1.4366
11/1/2016	1.4351
8/1/2016	1.437
7/1/2016	1.436
6/1/2016	1.4344
5/1/2016	1.4254
4/1/2016	1.4229
1/1/2016	1.4096
31/12/2015	1.4131
30/12/2015	1.4125
29/12/2015	1.4116
28/12/2015	1.4077
25/12/2015	1.4034
24/12/2015	1.4047
23/12/2015	1.4086
22/12/2015	1.4051
21/12/2015	1.4115
18/12/2015	1.4128
17/12/2015	1.4153
16/12/2015	1.4098
15/12/2015	1.4037
14/12/2015	1.4129
11/12/2015	1.4095
10/12/2015	1.4028
9/12/2015	1.4089
8/12/2015	1.4109
7/12/2015	1.4045
4/12/2015	1.3968
3/12/2015	1.4106
2/12/2015	1.4101
1/12/2015	1.41
30/11/2015	1.4123
27/11/2015	1.4113
26/11/2015	1.4075
25/11/2015	1.4063
24/11/2015	1.4146
23/11/2015	1.4196
20/11/2015	1.4114
19/11/2015	1.4153
18/11/2015	1.4228
17/11/2015	1.4222
16/11/2015	1.4215
13/11/2015	1.4217
12/11/2015	1.4194
11/11/2015	1.4217
10/11/2015	1.4221
9/11/2015	1.4241
